Key,xTSNE,yTSNE
injury care,25.68335,1.1308312
incident investigation,16.076471,-2.5423772
hydrologic modeling,13.770361,41.754097
cabinet repair,-5.058758,53.96334
cisco jabber,-45.054073,22.683157
cloud strategy,-62.315502,-7.962297
protein expression,49.45391,23.715979
pr events,-20.19218,-27.57832
kendo ui,-45.033123,-12.49675
web ui design,-46.6344,-13.790519
bone density,32.56469,5.812136
pay programs,8.707952,-36.092728
protocol design,45.261475,-21.873589
cisco contact center,-44.83621,23.890501
food security,22.044407,33.777744
soil sampling,13.332862,39.203705
remote technical support,-39.54864,12.285695
public relations strategy,-23.283861,-28.65463
plan of action and milestone,-56.238655,22.3023
channel marketing,-17.342844,-27.790678
clarion,-45.80461,6.2553477
process refinement,-2.171771,-10.940452
antivirus management,-45.71609,12.149259
computer sales,-40.83112,17.315418
mining equipment,6.988306,36.196987
web maintenance,-29.02875,-27.166206
total cost of ownership (tco),2.728975,1.1716131
gait training,33.659916,-16.867832
medical history acquisition,25.937017,0.6758843
commercial security,-36.32877,20.389032
cinema 4d,-33.362823,-30.89328
hardware asset management,-39.951633,10.329055
staad,2.2045941,37.108715
jobvite,-6.3222218,-8.890318
vue.js,-50.483456,-13.510792
cable pulling,-38.601257,19.758074
microarrays,49.832336,19.957054
tsa regulations,3.2165904,13.348596
hearing test,17.02559,-2.4038024
educational materials development,24.457525,-9.598837
supervised learning (machine learning),-52.935635,-29.623161
pre-calculus,21.801102,-38.549953
procedure writing,-7.691922,16.747387
medicare part b,24.688334,-27.11304
aerospace engineering,-12.547832,28.363836
cross-functional project management,-3.9390965,-13.445752
machinery lubrication,-8.653769,44.780136
document delivery,4.555117,-16.645535
procedure implementation,6.348861,-8.981108
interior architecture,5.6171317,21.199606
exchange-traded fund (etf),-8.713446,-43.47002
coffeescript,-50.80374,-13.710074
pr tools,-24.023977,-28.971184
model risk management (mrm),-9.871415,-47.770027
energy products,4.5600286,29.982216
aws elastic mapreduce (emr),-60.84194,-12.233863
pay per click (ppc),-21.716057,-35.57282
swot analysis,-13.857252,-25.417953
product demonstration,-8.420776,-18.398209
variable speed drives,-6.554719,36.29695
manugistics,0.39762813,7.870576
medical consultants,28.470737,-9.85687
liquidity management,-9.67123,-46.703938
codeigniter,-53.784195,-14.017214
windchill plm software,-10.71306,25.416119
end-to-end (e2e) cycle time reduction,-4.289871,19.589828
mainframe testing,-54.768486,1.8860439
differential equations,-23.62778,18.304403
network cards,-39.97784,15.347994
ohsas 18001,11.031423,33.828213
oracle security access manager,-55.009644,8.290246
dmvpn,-47.370716,19.873846
business rules engines,-44.536568,-5.274108
vimeo,-26.72376,-31.929953
architectural drafting,4.1691337,39.298027
protocol compliance,45.857246,-21.041697
fluoroscope (c-arm),31.641563,6.855499
siebel,-32.775513,-14.589924
bariatric surgery,36.173634,-4.718355
injury treatment,26.492853,-9.619391
manlifts,-5.977127,41.929913
shipping through ups,7.701323,10.324143
workover,16.927635,25.574938
robohelp,-35.2647,-23.137718
eclinicalworks,33.204376,-29.126266
basic input/output system (bios),-25.348537,23.862103
amperage,-8.724348,43.015125
greenhouse gas,8.716773,29.48309
information governance,-33.678738,-3.6908479
leukemia diagnosis / treatment,43.21359,-9.788981
spray painting,-9.833687,45.793022
age discrimination in employment act (adea),12.2348,-37.34759
nuclear safety,0.78743684,33.76109
hydrotherapy,34.000923,-16.923878
insurance law,11.433477,-29.662674
global supply chain management,2.2571514,6.0293016
preventive services,27.388912,-10.278948
basic trauma life support (btls),18.84817,-0.15960424
account analysis,3.7059457,-25.427965
infragistics,-43.86185,-12.23424
circuit diagrams,-9.859942,36.64923
ingredient testing,27.760122,27.790012
appexchange,-35.2474,-18.242544
facility layout,-0.877112,19.864197
nds,-37.76494,10.406877
low power design,-23.006283,27.500256
joint worldwide intelligence communications system,-32.31536,18.951101
music therapy,27.50041,-15.040911
health information confidentiality,29.177485,-27.297731
bare metal environment,-46.715946,5.8423653
natural gas industry knowledge,4.6129127,32.705135
final expense insurance,-7.9230194,-24.37908
milling,-12.45106,44.458755
plastic industry knowledge,-5.504655,24.703367
health and safety plan (hasp),13.007292,36.6155
iptables,-58.647343,-5.4001656
medicinal chemistry,50.196777,17.592104
temperature measurement,9.059565,16.08825
etap software,-3.154953,34.914314
power distribution design,-21.357813,27.320549
demographic research,-13.572224,-31.848112
oil testing and analysis,-1.8988918,36.535183
erlang,-56.729996,-11.873968
sas bi tools,-35.44042,-5.8992395
media training,-24.92649,-27.715313
developmental assessment,26.625124,3.8793244
invoice auditing,5.3002725,-24.979029
construction equipment,1.7204074,48.08462
digital media sales,-17.72417,-35.54557
distributed component object model (dcom),-41.71967,-10.9482355
purchasing management,3.9102056,3.3066192
real-time polymerase chain reaction,49.125706,23.02932
lawn mowing,-1.1678231,48.738583
materials management practices,5.392239,5.4989944
insurance coverage review,9.626774,-25.904045
surgical pathology,40.242977,15.51322
appian,-44.45333,-4.6895037
mahout,-61.19648,-14.761489
presentation of evidence,9.637862,-11.8224325
facility repair,9.627265,19.48812
udeploy,-54.653008,-5.6656175
bioassays,44.304962,24.065645
autologous,34.470356,13.520975
dna extraction,48.465855,22.009836
cyberark,-54.709618,10.393741
agricultural research,22.483305,35.9116
drainage design,10.700948,44.035366
technical sales strategy,-12.2800865,-18.157196
engine maintenance,0.032046832,46.500317
paving,5.7833624,46.849686
phone answering,8.097258,-18.508842
soa security,-45.044037,-6.294991
ultraviolet-visible spectroscopy,41.46244,24.613605
zigbee,-27.429157,26.108135
instructional design principles,-23.163136,-44.90106
directional drilling,15.605075,24.903795
e-sourcing,2.2716918,1.8910793
ibm websphere commerce,-42.133606,-20.161997
clinical drug development,47.901794,-22.645752
cognitive impairment,20.537102,-12.804073
changing diapers,21.08159,-18.192095
chest tubes,36.612232,1.8778502
intacct,-31.94395,-17.349623
informatica data quality,-37.767845,-8.384327
stickler,-19.284096,-15.548457
oracle service bus,-46.259964,-2.032766
apache camel,-50.483078,-5.874979
vehicle design,-11.567823,29.053732
employment law,11.972767,-33.5002
microsoft backoffice,-42.305645,9.534425
warehouse inventory maintenance,7.88119,9.687462
candidate generation,9.743505,-44.143246
showroom sales,-17.598757,-19.409475
hygiene,12.822193,33.502567
marketing event planning,-17.035645,-26.27694
olfactory,16.241566,-4.9337964
laboratory methods,39.056202,20.906918
java se,-49.487347,-8.560279
federal railroad administration,10.699021,50.438347
family law,13.921963,-30.780827
internal accounting controls,1.6485375,-28.83251
billing arrangements,5.13988,-21.724874
fiction writing,-32.737343,-36.56576
maximo,5.923534,2.1858327
adobe sitecatalyst,-22.983963,-37.081882
diabetes management,37.692497,-11.124302
pro tools,-33.2642,-33.619633
cucumber software,-55.269005,-2.2814589
machine guarding,10.545274,33.721397
operational data store (ods),-37.394653,-6.8242764
gathering engineering design change data,-5.6161985,27.959044
medical physics,30.317125,9.017257
computer security incident response,-56.225376,17.484774
trim carpentry,-3.6111295,51.850002
pegasus,-8.224198,-1.9418497
knowledge of diagnosis-related groups (drg),30.34516,-34.254135
sc-05,-3.5850458,-5.006262
advertising budgeting,-19.408728,-32.57942
artificial lift,16.895618,25.470568
jquery ui,-48.63852,-13.225797
warehouse industry knowledge,4.8531694,11.350686
dcid 6/3,-56.07464,22.917929
crucible,-53.421955,-5.20996
musculoskeletal disorders,31.351353,-15.47479
ibm websphere portal,-47.998608,-5.508516
youth ministry,20.094273,-32.838963
equipment development,-7.567024,28.26033
dental examination,39.21928,38.05521
toxic substances control act (tsca),12.355227,35.40463
eclipsys,34.51214,-30.235548
mechanical ventilators,38.41672,4.3237653
web communications,-28.526724,-27.538588
barracuda,-45.258118,13.040709
ciscoworks,-47.085583,18.907766
embarcadero software,-37.96117,-8.4313755
parallel programming,-25.351248,19.205305
java enterprise edition,-49.28816,-7.3927054
circular 230,1.0542248,-33.959835
connectwise,-44.015785,12.671961
pega prpc,-44.85623,-5.0794277
international classification of diseases (icd),30.925722,-33.58272
motion preparation,13.772765,-30.595165
library research,9.062075,-13.035839
medical record logging,28.936752,-29.012669
events industry knowledge,-19.208294,-23.754639
clinical industry knowledge,47.076912,-22.1777
recruitment industry knowledge,12.633486,-43.219734
restoration projects,18.04762,39.24914
basel iii,-9.996849,-47.753838
environmental risk assessment,19.500055,30.644514
controlnet,-6.779314,34.15273
audit findings presentation,0.0669595,-37.806778
interpret gauges,-3.1255672,39.988987
medical records compilation,28.963562,-29.314537
bigfix,-47.21321,12.366369
cell therapy,43.45747,19.915344
abb,-8.114701,34.198097
datacom,-37.67515,19.008993
systemverilog,-23.844368,27.908108
neo4j,-58.22478,-12.760546
warranty claim processing,-6.4914527,13.317424
vascular procedures,34.56151,6.5180955
premium collection,-4.991627,-24.262037
imagenow,-31.953384,-12.38208
symmetrix,-47.875767,7.174794
interactive voice response system (ivrs) development,-43.968403,25.205257
fitnesse,-55.324333,-2.1997964
soil conservation,17.817398,38.360794
boolean search,9.887609,-44.024
audit defense,-0.9396533,-33.28087
operational cost reductions,-7.141283,16.748013
sap hybris,-29.752354,-6.008405
wardrobe maintenance,0.0990004,-18.67634
vendor file maintenance,5.253009,-26.355026
wage garnishments,5.45226,-32.98415
refuse collection,0.6214828,48.506207
emc datadomain,-47.52044,7.4306593
sql injection,-58.716022,17.191288
cloud engineering,-61.55034,-7.866157
do-160,-20.798306,24.350603
grid computing,-49.068165,2.9119608
profitability improvement,-1.5593479,-13.796073
pick-to-light systems,3.8449388,11.300161
promotional spending,-15.263233,-28.45402
abortion,31.540518,-9.648944
territory performance,-10.572331,-23.623613
supply chain costs,2.306521,6.3664136
structural drawings,2.9974086,40.96414
quick test professional (qtp),-54.9895,0.9194083
data access object (dao),-48.612232,-8.000066
homesite,-31.117231,-24.9733
residential plumbing,-5.51315,49.19904
alfresco,-41.375282,-17.551605
asset liability management,-9.181432,-48.420967
rsa archer audit management,-52.92108,19.613052
resource deployment,-3.2377548,-13.033498
patient response monitoring,24.566244,-3.7741125
parenteral nutrition,24.581995,7.0844164
ultimate software,6.799125,-33.964592
mmr immunization,18.97058,-5.3542905
imagery intelligence,-30.775665,17.82008
sustainable energy,4.0517645,28.35028
board bring-up,-23.689775,26.410559
heart monitoring,30.01933,-2.1011539
fileaid,-38.2897,4.057993
plasma donation,29.031284,13.44298
audio mixing,-33.08405,-33.717045
talend etl,-38.379257,-7.662749
internal audit standards,0.5579751,-38.321964
cutting torch,-7.6239,46.140167
bmc patrol & proactivenet performance management (bppm),-50.21879,7.4358263
cakephp,-53.78403,-14.04652
dcgs-a,-31.810856,19.03937
energy trading,-13.271265,-46.781372
compensation industry knowledge,-4.9319143,-24.038328
molecular genetics,48.75172,19.769024
library instruction,-31.743408,-46.51582
wireless security,-52.1204,16.606613
technical demonstrations,-13.3131485,-17.142109
emergency lighting,0.011846592,41.27019
interactive advertising,-17.874138,-36.26195
substation engineering,-1.4067531,34.69508
mapping,-26.742596,15.201036
contract auditing,1.9262289,-19.879269
dental radiology,41.39409,41.78568
brake lathes,-3.5697927,43.923992
photogrammetry,-28.873919,16.174383
microsoft live meeting,-20.739948,-16.521742
autodialing systems,-42.969658,25.329594
administration management,7.6638274,-8.770632
solar installation,1.7180252,28.742271
cloud-based design and manufacturing,-61.971313,-7.919449
cardiac rehabilitation,33.58927,-4.262741
kinematics,-10.214966,29.346277
oracle webcenter,-45.356594,-2.5470345
scikit-learn,-53.869312,-28.809519
adobe marketing cloud,-24.602034,-38.533928
optical design,-16.968037,26.857729
cleaning validation,35.649487,27.02826
aircraft electrical systems,-17.961191,20.777431
cash receipts journal,6.312268,-28.705236
nintex,-41.259834,-13.645352
lead scoring,-22.264204,-33.057354
radio frequencies,-20.198183,22.407696
jncie,-48.12421,19.979204
haproxy,-58.950516,-6.8675127
pipe - threading machine,-6.6393366,48.192562
world history,21.752121,-38.80968
prose,-26.693314,-28.395542
fire trucks,0.80994356,40.47062
methadone,25.840067,-13.961101
apache storm,-60.347885,-14.248589
ultra performance liquid chromatography (uplc),41.82061,24.749763
credit card reconciliation,5.369987,-25.146845
windows programming,-43.784496,-9.919847
network management,-42.43246,18.758022
bioness,38.548702,-21.526354
tektronix,-30.215847,26.994675
