Key,xTSNE,yTSNE
riding mowers,26.8751,56.46674
mallets,5.4272494,60.29787
claim management,15.197075,-29.12113
student training,27.88777,-45.040195
computerized accounting,3.7382524,-20.7618
document object model (dom) manipulation,-61.614628,-0.9495827
big data,-42.44243,-14.290774
library instruction,-21.847658,-63.853992
credit default swaps,-7.357467,-58.395325
openscenegraph,-74.60302,-1.8661721
digital preservation,-24.416353,-63.878685
coremetrics,-31.156599,-51.42147
post production,-46.525856,-42.447132
social media trends,-35.717037,-39.479187
fleet operations management,11.832325,14.539741
arp4761,-9.398252,40.092297
fish hatchery,42.44608,26.611515
roofing materials,22.129274,54.977024
online game programming,-55.610207,-24.466341
home exercise programs,54.10866,-33.20368
engineering plans and specifications,40.21398,41.62166
inroads,45.085262,42.289333
aspentech,-6.298588,62.98899
nutrition,45.437946,-14.189702
caseware,13.623189,-53.277176
dameware,-37.174908,31.061512
analysis computing tools,-35.35611,-15.806349
exterior painting,19.161057,61.295063
tissue preparation,62.704273,8.538269
mobile architecture,-56.841278,0.6939138
javamail,-66.9106,-10.266661
range management,46.005512,30.212868
drywall installation,19.573841,63.01692
language testing,34.876476,-4.58877
power saws,16.434513,65.597916
compensation industry knowledge,-2.6553452,-37.790234
artificial lift,35.807304,50.121876
asset-liability committee (alco) reporting,1.2719954,-44.218254
durations analysis,-7.849169,-50.524624
testng,-58.29469,13.235231
equipment development,2.8895707,35.82184
building science,21.354553,43.771816
mortgage loan processing,4.438261,-69.01136
health information system administration,51.958443,-46.270157
rebar,22.604057,67.016205
rrdtool,-66.66448,16.358694
technical product information,-10.290361,-18.406422
ebay enterprise,-30.275404,-43.695843
computer network defense,-53.0316,49.995613
marketing mix modeling,-27.81514,-25.014608
motion preparation,25.579151,-30.365143
strong authentication,-53.690727,39.28755
watin,-57.691338,12.589026
psychopharmacology,44.498867,-27.530968
dodaf,-17.976717,12.6744375
hydrotherapy,54.404762,-33.584328
remote sensing,-18.622196,27.39858
sustainability consulting,19.665804,41.335247
maintaining cell lines,59.976833,19.15791
salesforce marketing cloud,-32.88118,-48.028255
navisworks,12.220678,36.89167
pmd source code analyzer,-67.95078,-9.386112
fortify (software),-60.924892,43.56148
hygiene,33.732216,28.008724
process piping,13.345792,43.132694
final drawings,7.1678896,37.744106
supply chain replenishment,9.650024,8.868318
provide technical support to engineers,2.3676765,33.73921
college of american pathologists,60.061806,7.8409586
iex workforce management,-27.925056,46.41785
design analysis,-4.609178,18.852423
phlebotomy services,58.08353,4.093482
web access control,-52.928402,36.32855
salon industry knowledge,29.98701,-34.060394
sas clinical,39.77033,3.9908414
telemedicine,50.808678,-20.469627
lung cancer knowledge,52.979885,-8.241964
molecular genetics,63.79954,16.23698
vendor statement reconciliation,15.258873,-38.88223
basic tools,27.210173,55.2919
oracle demantra,-39.18343,-5.7813835
gas-tungsten arc welding (gtaw),9.230214,61.4886
data science,-35.835407,-15.343001
pig,-44.89106,-15.340316
life-safety systems,23.310724,31.144096
pneumatic tools,7.9495296,55.66135
electrical blueprints,1.4215856,56.45624
product demonstration,0.22388905,-16.449142
cisco contact center,-31.143248,45.106377
microsoft azure,-56.058254,23.994968
pair programming,-60.2625,5.920925
distribution center planning,14.631291,8.615332
audio engineering,-47.782364,-45.006577
electrical conduit,1.628638,59.37563
food processing industry knowledge,32.94303,17.869616
blood administration,64.493866,-19.926302
electric vehicle,-4.548134,39.033287
tool sockets,6.2278795,59.3949
riskmetrics,-9.352968,-60.028767
lan/wan problem analysis,-34.713093,36.56051
software phone or desk support,-19.288952,36.646164
digital multimeters,-4.6326694,49.613308
wrestling,34.0731,-41.93806
calyx point,4.5598106,-69.09555
hootsuite,-35.60848,-39.562138
social media planning,-35.14335,-39.122578
pre-calculus,30.700338,-47.71335
child behavior,38.652946,-32.556664
unload cargo,21.928305,12.131143
child care program,37.52896,-32.045517
iso 14000,31.846907,30.939669
structural welding,8.791218,62.05829
coiled tubing,35.731487,49.78105
web ui design,-56.03271,-4.049198
lua (programming language),-56.529423,-28.588997
procuring goods and services,4.4462786,3.270548
microsoft terminal server,-40.508465,29.923756
circuit diagrams,-2.4026191,50.36303
foley catheter,69.8927,-26.361195
mobile device troubleshooting,-34.901115,31.065952
post sales technical consulting,-12.570768,16.5495
juniper switching,-42.02598,47.060707
stakeholder analysis,-7.5872707,0.30410773
enteral nutrition,48.193554,-7.336404
x-ray (radiograph) machines,72.57972,-4.5150867
injury care,64.55059,-28.137083
bench skills,58.029354,14.804804
application performance management,-61.41851,19.07574
atrial,56.272552,-10.676303
bloomberg terminal,-6.277854,-55.631416
grease guns,10.136795,55.742016
conducting feasibility studies,-11.1242285,13.032243
microsoft business intelligence (bi) stack,-32.517933,4.2901187
metadata standards,-24.761131,-64.18157
traffic control devices,43.875828,45.816685
business intelligence industry knowledge,-32.34724,-1.8899375
oracle billing and revenue management (brm),-39.37024,-3.86697
cutting torch,10.628234,58.206688
exploratory analysis,-31.031914,-16.865658
camera operation,-45.75134,-43.51926
employee value proposition,2.425919,-26.8917
clindoc,47.604115,-48.811302
fiddler,-57.95318,-6.2836943
adminstudio,-44.413628,30.341713
vmware thinapp,-44.537365,29.13829
ibm emptoris,1.4310383,4.0249987
press coverage,-32.608135,-36.748188
business continuity crisis management,-35.39423,20.952961
sap afs,-26.76234,-6.4594374
ios testing,-56.25232,10.45092
gfebs,2.6357038,11.378693
opsware,-49.194828,27.32302
petty cash disbursement,17.530125,-38.381973
network infrastructure,-35.532475,42.015244
hp webinspect,-61.257465,44.943123
ibm appscan,-61.312836,44.91366
trade allocations,-7.914621,-54.088028
kinematics,-0.87875694,40.52273
eclinicalworks,48.98547,-45.966618
integrated master schedule,-6.5343847,26.367315
travelers checks,20.3854,-17.240908
power delivery,10.442819,41.828266
solar cell,7.185382,29.387598
user & identity administration,-52.840187,34.725292
firebug,-57.95472,-6.2119904
suspicious activity report (sar) requirements,6.3183584,-60.855713
program monitoring,17.279314,-10.851503
property claims,16.950182,-30.350594
architectural drafting,11.5148735,36.102272
gdal,-73.467575,1.1515781
patient condition monitoring,58.500034,-19.706171
accounts payable processing,14.337634,-38.68084
invoice review,14.937733,-35.087685
patient progress evaluation,50.09565,-33.46673
expense allocation,7.855383,-41.146545
addie,-37.457832,-26.858522
marketing copy,-36.21953,-35.07439
client account audits,13.338655,-42.73567
financial trading industry knowledge,-10.339832,-56.196747
finger stick,55.588238,1.5201522
cisco customer voice portal (cvp),-31.001766,45.747276
ip contact centers,-31.629303,45.392353
operational qualification (oq),9.7556305,26.81297
data-driven testing,-52.650547,14.297506
statspack,-39.61494,10.712612
nintex,-41.25761,5.505349
microprocessor architecture,-14.010055,45.98121
shipping through ups,18.797678,6.0973296
world history,31.571283,-47.434566
complex event processing (cep),-43.790375,-11.9462
oracle ireceivables,-37.794086,-5.922234
network performance management,-33.784454,37.985287
campusvue,29.110502,-52.012253
application security assessment,-59.46402,47.675434
cytotoxic,47.666496,-2.9739
symitar,3.2708533,-57.71781
eye disease knowledge,58.31198,-3.251794
nielsen netratings,-24.071547,-50.606064
derivative accounting,9.085383,-46.07916
fxall,-4.7009244,-58.796223
linear programming,-32.50997,-20.89789
physical therapy treatment plan,55.343716,-33.145252
razor,-45.530514,5.0114913
crane operation,12.001596,52.928974
cisco jabber,-30.389778,42.715046
microsoft wsus,-41.824894,30.597382
multi-state payroll,9.22541,-33.459778
maintenance repairs,27.176092,24.915203
workover,35.900356,50.290268
neurobiology,63.903206,14.878931
emergency vehicle operation,29.37326,-4.443276
pathobiology,51.408665,5.548894
tirks,-35.074318,45.246075
invoice filing,14.722587,-37.707516
cheminformatics,64.90549,20.247347
sigma software,-5.091588,9.691426
hemophilia,54.1527,-8.208394
parkinson's disease knowledge,53.805996,-9.678739
netezza,-43.359684,-16.334316
mortgage sales,3.5495288,-68.82536
systems biology,64.54434,18.02999
gymnastics,32.816597,-39.89796
hydrologic analysis,43.448685,38.489197
gastrostomy,69.710106,-22.27293
kaspersky,-40.0663,34.107
business intelligence data modeling,-32.14728,-0.5171262
meteorology,40.589664,31.536146
analog to digital converter (adc),-10.314722,47.74286
pci (payment card industry),-51.49299,43.941463
laserfiche,-25.866064,8.464869
apache jackrabbit,-66.41488,-14.27041
health checks,-36.400784,23.196024
dmvpn,-40.69004,45.415333
regulatory accounting,8.862724,-45.0583
intercompany reconciliations,10.456462,-44.03876
ifix,-7.02023,59.803364
activesync,-39.6612,30.79851
brassring,1.1469214,-23.923107
high volume accounts payable,15.420756,-39.603485
etiology,51.030754,-8.1971855
therapeutic techniques,55.365303,-31.901798
height and weight measurement,60.412632,-22.846226
android multimedia,-18.267345,46.350613
jasperreports,-60.653088,-8.246562
infoblox,-44.17359,43.59108
routing optimization,-32.40444,40.773968
payroll industry knowledge,6.76799,-32.876747
lens design,-4.9446483,35.94072
electronic troubleshooting,-4.161162,47.292686
microfocus,-33.459,14.081731
systemverilog,-13.297028,48.20504
remediation services,36.091072,36.458797
appliance sales,0.15521121,11.241598
microsoft system center configuration manager,-42.79049,30.364006
loan disbursement,5.6212974,-67.48899
continuity testing,-27.633915,36.92357
ip address setup,-31.823244,33.208115
drug preparation,46.751537,-3.6333027
air hammers,23.655901,65.101135
function generator,-5.738067,48.972126
boring tools,6.9330244,51.053127
well testing,35.922455,50.226486
mixing machines,11.751305,48.947853
emergency planning and community right-to-know act (epcra),34.75669,30.123013
weed eaters,24.972485,61.719707
foundation design,9.047809,39.972878
inbound logistics,10.467583,11.539351
taxware,9.293464,-53.505432
economic forecasting,-3.4064667,-43.954727
ls-dyna,0.25082296,39.021507
biologic manufacturing,45.839867,13.882863
anthillpro,-58.452076,6.426067
centricity,49.13075,-45.942364
national labor relations act (nlra),11.332158,-26.613565
demandware,-62.40256,-18.087618
mining methods,34.22327,45.19096
peoplesoft security,-34.80811,-8.67663
contextual inquiry,-56.05847,-35.52499
oracle retail,-39.327213,-5.787957
topographic surveys,42.39318,42.630222
investment goal definition,-6.393329,-46.753777
individual investment strategy,-6.38977,-46.763584
print advertising sales,-23.04222,-45.364532
choice modeling,-29.026936,-17.336645
vendor file maintenance,14.985958,-38.349926
promotional effectiveness,-17.777235,-34.90868
lending industry knowledge,2.3037553,-67.13634
emergency medical treatment and active labor act (emtala),52.12351,-37.78409
meat industry knowledge,33.530533,17.48793
wildlife conservation,42.85388,28.726995
octave,-35.682705,-13.121751
machine code,51.86333,0.69888526
database mirroring,-37.0155,10.283985
treatment management,50.50851,-24.592829
internal controls testing,16.287155,-48.067936
radiographic equipment operation,70.46099,-4.262268
labwindows/cvi,-8.671224,43.461464
chef infrastructure automation,-66.07006,10.914949
financial aid software,28.839872,-53.621502
motion control systems,-7.4064445,55.830856
medical dictionary for regulatory archives (meddra),40.423424,5.7311616
protocol review,43.42301,5.336764
cyber security knowledge,-54.262905,46.52422
prescription preparation,45.23846,-5.206404
total cost of ownership (tco),2.331295,4.2154202
log monitoring & management,-54.82838,41.679405
shareholder value optimization,0.83227974,-45.61566
co-branding,-21.375086,-38.39691
dairy industry knowledge,33.50416,17.81984
preparation of appeals,20.998743,-27.679016
computational chemistry,64.84242,20.2812
threat intelligence and analysis,-56.57514,44.559807
medical information acquisition,55.068,-40.272194
non-functional testing,-55.782032,16.734253
test evaluation,-2.378694,19.462208
medical technology assessment,60.370644,5.3790092
capillary electrophoresis,58.153957,18.206816
optical system design and analysis,-5.2842546,35.49922
counterparty credit risk (ccr),-7.110915,-61.119442
solar technology,25.88347,45.367405
conducting design reviews,-10.160535,14.519793
shielded metal arc welding (smaw),9.265245,61.49392
emergency lighting,24.361828,30.90173
farm management,40.782078,24.36688
oracle grc applications,-35.01403,-3.7808714
firstlogic,-34.474964,2.6887136
food service sanitation,31.36215,-15.696107
credit union industry knowledge,2.3544507,-58.01771
omnigraffle,-55.308563,-35.503395
android software development kit (sdk),-57.28107,2.2002447
aircraft electrical systems,-5.1337943,31.376926
airframe and powerplant,-4.809927,30.77797
flextrade,-10.466039,-56.304688
radioisotopes,67.974106,-1.6334236
spectrum analyzer,-6.1389475,49.34802
electrical system building,-0.29925787,55.02715
chisels,9.430048,56.70189
rsa securid,-51.459133,37.231068
pest control industry knowledge,39.74948,22.234715
financial aid management,29.108524,-53.16906
portable grinders,9.996359,62.718346
meraki,-38.832127,35.579254
flexion,21.151272,-13.244378
test interpretation,57.58039,8.258748
community management industry knowledge,-35.257645,-43.40611
water quality control,38.07614,33.62277
microsoft deployment toolkit (mdt),-43.492954,30.318363
musical instrument digital interface (midi),-47.471306,-45.06284
qualitative data analysis,-25.567142,-19.222675
public relations industry knowledge,-30.632269,-37.464046
copy cataloging,-23.221575,-63.627285
suspension repair,16.6163,52.21367
software defined data center (sddc),-41.055836,25.786476
do-160,-9.427145,40.912003
food microbiology,35.800926,16.655312
basecamp,-39.92527,-36.36255
renewable resources,42.864532,31.632694
peoplesoft campus solutions,-34.27093,-7.925905
pipeline survey,41.642803,43.577084
peoplesoft nvision,-33.75176,-7.7132397
child supervision,37.198196,-32.77116
assisted living industry knowledge,37.321358,-21.6349
branding compliance,-23.39363,-33.035282
diversity planning,6.5928993,-23.457062
operational cost reductions,-5.601834,11.909674
electronic news production system (enps),-44.89575,-45.643906
contrast material,69.41995,-3.864126
barium,69.915855,-3.4383929
adobe experience manager (aem),-62.643993,-16.555235
environmental graphic design,-49.93951,-37.016346
high throughput screening (hts),62.158985,19.818504
purchase-to-pay,-0.2949109,4.9075885
equipment preparation,23.177032,21.947569
risk based capital,-6.0828805,-64.07383
educational outreach,30.145359,-25.312525
cleaning validation,45.250378,15.55599
portfolio optimization,-6.8099947,-51.94861
end sales processes,-15.384926,-22.4495
polymerase chain reaction (pcr),61.730484,16.058916
chemotherapy,61.66437,-8.978034
forced dispatch,23.326353,12.836058
sonograms,68.434814,-7.7457805
mstest,-46.35818,5.2633047
patient record analysis,54.234055,-44.64836
hcms,6.7220917,-30.210062
marketing resource management,-35.12686,-49.903946
hp service manager,-31.682482,23.120443
machine control systems,-6.7261996,56.08034
ibm tealeaf,-31.309027,-52.26049
audio systems,-48.2595,-45.333866
green technology,25.362143,43.403126
tier 3 technical support,-35.681396,34.48708
lombardi,-46.093075,-5.6163254
wellness services,45.49074,-18.315054
geopak,45.067917,42.09727
construction equipment,21.845161,51.48749
budget expense tracking,6.3677773,-3.326797
patient care assessment,58.462963,-39.043636
fragrance industry knowledge,-20.398653,-36.000015
etap software,2.2381623,46.26711
ohsas 18001,32.19958,30.626907
energy efficiency services,22.963081,45.095837
industrial processes,31.468683,32.096043
digital mapping,-19.713234,26.633282
demand flow,7.947391,20.080488
cybersecurity assessment,-54.738144,46.463024
cryostat,62.718426,8.634033
cadence virtuoso,-11.982934,49.286415
process testing,43.079487,15.641147
plant identification,41.397095,28.32401
aia billing,12.264353,-39.113045
lisp,-66.37703,2.562936
business impact analysis,-35.480564,21.088886
project layout,18.914192,67.79575
electronic questionnaires for investigations processing,-51.570152,53.809578
emacs speaks statistics,-47.537266,16.372086
adp workforce,8.378762,-32.811455
print servers,-34.582584,29.400337
massively multiplayer online game (mmog),5.8165083,17.156033
gaming platforms,-21.01317,17.809998
in-service meetings,33.111794,-12.983523
gifted education,30.739264,-46.753296
ultrasonic welding,5.19337,40.498814
patient call response,69.77832,-25.769962
bigtable,-46.510807,-13.955632
clist (programming language),-33.24891,17.219671
vitek ms,57.445858,10.931711
employee policy,10.904134,-18.595541
drawing files,8.38349,36.723732
pipeline growth,-15.064909,-23.165442
interior painting,19.100592,61.29118
residential painting,18.019333,63.257473
online media campaigns,-26.377174,-49.580387
wire strippers,6.964245,67.12245
content marketing,-31.469227,-45.191597
oral-motor skills,57.424248,-33.43479
oauth,-62.383232,4.584481
fume hoods,52.89307,9.994444
ignition systems,2.2102733,51.562325
commercial roofing,22.599806,55.126347
pre-trip / post-trip vehicle inspections,25.56023,14.305337
openstack,-67.927475,10.839681
rackspace,-67.50529,10.279209
lauterbach,-15.67546,45.625793
case presentation,25.024965,-26.29135
devtrack,-54.3671,11.464009
testtrack,-54.43014,11.514154
unreal,-55.321396,-26.337383
osisoft pi,-6.305357,62.57331
osisoft,-6.3013306,62.65045
java persistence api (jpa),-66.39003,-8.60161
microbial physiology,56.632133,19.545473
medication assistance,43.50429,-22.796658
medication inventory,47.903976,-5.580573
enterprise architecture strategy,-20.546068,10.109051
media placement,-26.644875,-42.71341
faculty relations,35.365295,-46.639717
infotainment,-12.398469,37.21596
facilities maintenance industry knowledge,21.393627,29.754955
customer marketing,-22.175575,-30.775694
macola,-13.371582,-13.805276
health plan industry knowledge,42.567394,-39.101734
opnav,-7.559003,28.258867
integumentary,55.888283,-34.143635
cathodic protection systems,30.14861,39.388798
windbg,-48.708706,9.295812
plumb bobs,8.074282,56.314247
zoonotic,34.093334,5.1508822
cognex,-7.525416,56.482788
ultrasonography,67.02989,-6.223007
case file updates,24.959862,-26.816422
sap security & grc,-28.726185,-7.2294655
automotive insurance,-3.882924,-36.023335
fertility problems,59.183735,-10.857974
marketing event planning,-20.217815,-32.82028
economic studies,-3.5342855,-20.66857
environmental impact statements,42.026936,33.61136
homeopathy,42.22883,-15.463887
oracle vm virtualbox,-65.78869,13.274423
apache axis2,-66.96593,-9.730777
commercial carpentry,18.587227,67.405396
machine shop practices,7.0497346,46.70871
knowledge discovery,-36.906487,-13.916586
blood testing,56.37298,8.100564
breast examination,40.356915,-12.932564
therapy planning,55.454098,-31.78891
sedimentation control,42.491608,39.919292
technical demonstrations,-14.840857,-11.258657
bioinformatics analysis,65.16607,17.551315
ca identity manager,-55.095905,32.706863
plesk,-69.52369,14.905758
auction industry knowledge,15.317951,-25.710629
corporate accounts payable,15.568609,-37.577065
maintenance therapy,55.23122,-30.844177
brand standards audits,2.5763652,-18.917913
viscometers,53.33582,15.576567
deoxyribonucleic acid (dna) analysis,62.73825,16.403801
trim carpentry,19.57884,64.059555
drywall finishing,19.43757,63.371674
federal aviation administration regulations,-3.907054,30.126034
locomotive engineering,17.680052,19.734013
automated external defibrillator,35.08306,-39.36551
odp.net,-43.825302,5.163944
numara,-36.4017,30.484142
water quality analysis,37.88692,33.737465
organizational talent,0.9047858,-13.448941
water heater installation,14.816594,61.96467
path planning,-4.6017823,41.111156
methadone,43.77758,-24.845583
air transportation industry knowledge,16.707363,12.075523
homeostasis,56.80991,-17.925486
antibody conjugations,60.506676,21.370173
speech writing,-31.893185,-34.926907
therapeutic measures,64.27252,-21.035961
data taxonomy,-29.246052,3.5543084
shipment sorting,19.398058,4.6745744
heavy industrial construction,18.59566,34.253254
data services industry knowledge,-34.023556,34.145187
lwapp,-40.480614,46.742546
arbortext,-42.632435,-26.058914
inventory level review,8.08981,8.031035
renewable energy markets,26.548574,45.168045
ibm directory server,-54.385353,32.73702
strategy and planning i&am,-54.48538,33.9797
jobvite,-1.2110826,-24.438557
consumer appliances industry knowledge,0.15338254,11.26012
traffic signal design,44.845467,43.25202
nutraceutical,33.80747,16.169254
servicenow,-31.927244,23.047873
canape,-12.516765,39.518627
concrete mixing,21.956018,51.65542
capistrano,-65.14903,10.658773
eclipsys,49.45907,-48.055416
disease surveillance,35.98729,-10.078996
acetylene welding,10.707509,58.700413
efficient transportation,20.163275,13.216466
habitat management,45.232605,29.68654
wildlife surveys,44.946445,29.090195
loan servicing system,2.7466555,-66.36695
brochure design,-42.541935,-37.579487
threat modeling,-57.548157,45.408924
salesforce service cloud,-69.51412,-25.247349
air travel industry knowledge,-0.8158828,-19.18982
computational linguistics,-38.250275,-15.200947
foreign military sales,-7.4533777,28.166977
spring core,-67.62278,-6.871619
spring integration,-67.663734,-6.731527
spring batch framework,-67.724846,-6.9275017
token ring,-38.487545,43.851936
mining engineering,34.388268,44.99667
behavioral analytics,-32.31628,-13.479203
pharmaceutical dosage forms,47.804005,14.63756
food processing equipment,32.361656,18.512236
less.js,-62.15913,0.24907622
easytrieve,-33.0452,16.28195
marketing services industry knowledge,-25.734816,-45.275738
intermodal transportation industry knowledge,15.42661,12.443344
safe driving practices,28.584513,1.487243
statistical forecasting,9.716046,8.126711
sql injection,-59.77719,44.49212
360 feedback,5.993024,-25.16994
crop production,41.5634,23.297237
machine translation (mt),-38.56329,-14.569938
supply chain industry knowledge,14.630233,11.156343
tympanometry,61.947227,-33.453457
heroku,-65.042786,6.8587227
skin examination,32.983585,-32.01677
microsoft infopath,-41.21451,5.6072526
zero-touch,-43.864376,30.310202
reservoir management,37.598824,51.66977
application security code review,-60.42593,43.66115
phpunit,-70.197815,2.3591757
forestry operations,44.830414,30.821634
qnx operating system,-15.511419,44.420254
deployment models,-57.300274,24.316275
jfreechart,-62.7526,-10.0945835
intergraph,9.529794,35.160038
supply chain metrics,9.31235,9.952117
deltek vision,11.464787,32.607426
command prompt,-45.131115,35.685936
lean startup,-53.695866,6.459139
big data analytics,-41.919178,-14.366608
spa industry knowledge,30.532957,-34.06733
procurement industry knowledge,3.6404686,4.531546
patient data recording,59.526623,-24.068897
nexpose,-59.03785,44.855904
robotic systems,-7.996081,55.11814
agfa,71.31342,-7.5120835
sqc charts,4.486534,23.203903
medication education,44.491013,-23.30774
searches and seizures,24.506762,-10.064167
cross-functional integration,-8.785095,0.002163617
invoice auditing,15.145784,-36.485977
sas enterprise miner,-31.843176,-16.89841
ibm infosphere optim,-35.539158,1.3257265
opencv,-16.839832,23.318544
cost-effective manufacturing,8.039542,23.366556
repair welding,10.5695715,59.82499
aws elastic block store (ebs),-69.653984,8.597726
graph-based algorithms,-37.07293,-16.734365
severe disability,39.71615,-32.15296
dcgs-a,-18.474457,32.672615
compounding pharmacy,47.76536,-4.0267525
dimensional drawings,6.6194367,37.71789
calculation of discounts,14.308817,-1.4901125
dspace,-12.354363,38.955723
renewable energy industry knowledge,26.42289,45.234516
collection industry knowledge,3.6187172,-5.0903296
life insurance industry knowledge,-3.6087508,-37.08444
electrical equipment repair,2.3950243,56.952793
business to business industry knowledge,-18.127691,-21.092388
attribution analysis,-5.9562554,-53.17096
lighting systems,16.667349,41.9276
online game design,-56.91943,-27.459486
maximo,7.325127,4.394492
shrink wrapping,19.95616,6.037859
dslam,-35.96926,45.268597
digital rights management,-49.965496,38.614075
automotive design,-2.065029,39.592896
oracle time & labor,-36.36853,-5.7296677
nextgen healthcare,47.85938,-46.228573
lavage,65.59926,-23.07437
stream restoration,43.177956,39.14043
gnu image manipulation program (gimp),-55.355194,-6.599726
openflow,-39.042267,50.46796
tsa regulations,17.46706,10.982993
therapeutic equipment,55.045467,-27.828787
ekahau,-39.43236,47.61963
airmagnet,-39.348732,47.60001
metasploit,-59.102562,45.44917
kismet,-60.381233,46.030754
sterile instrument preparation,65.92973,-11.455643
low-slope roofing,23.331953,54.756847
final expense insurance,-8.551493,-40.060505
influenza vaccine,40.14515,-7.999811
embarcadero software,-33.58329,2.7379646
basel iii,-6.1524277,-62.352234
nucleic acid extraction,61.285416,16.84234
federal railroad administration,17.657478,19.76688
qualys vulnerability management,-58.93756,44.175945
computer security incident response,-56.204662,44.867954
qualys,-58.7507,44.191566
golf industry knowledge,-0.5753849,-21.631485
nuclear safety,23.344072,35.487938
heuristic analysis,-56.06781,-35.822994
news reporting,-44.337322,-46.60484
network ids/ips,-55.39577,42.63025
malware engineering,-57.2906,46.779827
virtual reality (vr),-10.669274,25.220694
maple,12.686449,-8.138492
opioid,44.045013,-24.688793
international classification of diseases (icd),54.421455,-47.58289
hybrid vehicle,-4.576962,39.204514
build vs buy,-20.404415,7.9844904
periodontal disease knowledge,78.41454,-17.939716
red hat satellite,-47.60199,21.90143
billing industry knowledge,45.679493,-42.455456
lingual translations,-39.454117,-31.334614
surfcam,6.0901155,48.913494
hedge fund industry knowledge,-4.0222545,-54.856102
environmental compliance audits,35.1371,30.169884
network intrusion protection,-55.477825,43.733383
invoice scanning,14.766743,-37.493305
energy supply,25.561758,41.704956
teamquest,-59.494976,19.546734
mockito,-68.32301,-5.6799664
manufacturing methods improvement,8.355928,23.327553
geophysical data,39.421616,50.666782
qunit,-63.275093,0.23187508
rapid recovery,-39.062614,23.765474
luxury retail industry knowledge,-20.097164,-39.86101
mechanical industry knowledge,6.721121,41.851345
bike repair,13.086424,-20.609121
psychiatric consultations,44.204796,-27.223913
peoplesoft upgrade,-34.833675,-8.668933
one piece flow,8.072796,21.42656
thomson reuters eikon,-8.785469,-55.38591
navinet,47.917255,-43.54894
fan belt replacement,14.6639385,57.134163
jbehave,-58.774597,12.2055235
ncover,-59.748127,8.345543
doubleclick for advertisers,-25.265041,-49.190193
aptana,-58.223907,-14.064898
biodiesel,27.376715,36.2476
bridge engineering,45.893127,42.957264
cement masonry,21.865583,64.69141
public libraries,-22.05662,-63.151577
nebulizer treatment,64.22409,-21.371147
hives,-52.195194,-5.006812
availability management,-33.10271,22.685604
restoration projects,44.19877,31.270332
low impact development,43.30851,39.124294
strategy and planning data protection,-52.396732,40.879696
text to speech (tts),-23.42143,21.032759
concrete placement,22.63264,67.00196
elder care industry knowledge,33.41597,-23.643215
generalized linear model (glm),-32.48682,-18.279793
atlas dmt,-23.948042,-51.20851
well control,35.745132,50.100513
geologic data interpretation,40.64114,36.3699
reservoir simulations and evaluations,38.42707,51.84332
thunderhead,-43.372314,0.874056
human genetics,64.41474,16.30069
alarm industry knowledge,-27.252542,39.734966
cemetery industry knowledge,-13.051461,-8.703644
cabinet repair,18.421867,67.34781
equipment replacement,21.738743,26.559303
brachytherapy,65.19861,-4.0409045
advanced encryption standard (aes),-48.86718,37.377625
teacher development,29.315693,-46.658234
public works,38.367947,41.992664
power plant systems,24.680143,37.5115
test ordering,57.791626,5.4474773
insulation installation,23.898415,56.20848
medical test,31.09276,-9.4336
openspan,-47.034546,-7.826958
final expense sales,-8.597386,-40.078613
ieee 802.11,-36.958466,46.14314
needs analysis,-21.169018,5.975626
machine vision,-7.527193,55.58732
heartworm,33.80383,6.3034744
colleterallized loan obligation (clo),-6.1625023,-56.074512
electronic content management,-25.330374,7.9905524
heparin,52.057785,0.29445884
credit management,3.5288017,-63.756523
concurrency control,-61.220474,4.218035
cobertura,-70.72154,-4.3925667
submerged arc welding,9.925529,62.56751
drill engineering,36.2028,50.864765
do-254,-9.553102,40.768166
advertising budgeting,-25.766592,-43.709427
java se,-64.06211,-5.896736
crucible,-58.135006,8.644733
fisheye,-58.124996,8.595022
developmental assessment,60.647446,-29.96038
antlr,-57.412674,-9.388326
mezzanine financing,2.3528934,-52.400917
boolean search,0.4191454,-28.535435
cost-effective manufacturing processes,2.0071573,20.302347
farm machinery,39.265244,24.744757
security program management,-4.35585,0.59610623
hadoop distributed file system (hdfs),-45.18019,-15.842502
marketing content,-36.416466,-34.814
yard management,15.308808,9.83605
hydraulic benders,0.6887583,60.802418
point-to-point tunneling protocol (pptp),-40.19676,41.156143
ibm datapower,-49.549885,-3.215502
silver soldering,11.573697,58.908043
fatigue analysis,0.69821095,38.74775
finite element method / analysis software,1.1982446,38.491806
tree felling,28.781116,63.402206
cryengine,-55.65187,-27.926003
wind farm construction,30.351643,42.82335
wind energy industry knowledge,29.13367,44.03567
music therapy,47.19487,-30.982986
home mortgage disclosure act (hmda),4.577216,-71.127106
corporate travel,-0.95524,-19.779903
performance simulation,-14.679245,38.523754
fraud prevention industry knowledge,2.8056955,-59.860573
pointclickcare,43.082962,-19.940763
fishery biology,45.12929,28.589144
pressure sore,68.470345,-21.069551
preliminary sketches,6.9817033,35.62345
media development,-39.658188,-39.968468
intellij idea,-67.09077,-5.119638
purchase order amendments,17.589645,-38.66593
revenue operations,6.0493355,-37.19987
mapguide open source,-21.278624,25.889536
money transfer industry knowledge,-13.337532,-8.155173
wood framing,20.443726,64.94494
funds industry knowledge,-1.7436787,-53.70376
respiratory therapy equipment,69.50004,-15.323488
learning management system (lms) administration,-36.589275,-27.057793
